bottom_lip_x,bottom_lip_y,chin_x,chin_y,left_eye_x,left_eye_y,left_eyebrow_x,left_eyebrow_y,nose_bridge_x,nose_bridge_y,nose_tip_x,nose_tip_y,right_eye_x,right_eye_y,right_eyebrow_x,right_eyebrow_y,top_lip_x,top_lip_y,Output
88.41666667,155.25,90.05882353,150.2352941,69.83333333,110.6666667,67.6,102.2,88.25,121.75,88.6,140,107.8333333,110.6666667,110.8,102.4,88.41666667,152.1666667,1
85.33333333,159.5,97.70588235,155.2352941,72.66666667,111.8333333,69.8,101.2,79.75,120.5,81.2,137.6,105.3333333,112.1666667,107,102.6,84.75,152.1666667,1
88.91666667,155.6666667,88.41176471,149.2352941,68.16666667,112.6666667,66.2,100,88.75,122.5,89,139.6,107.8333333,111.8333333,110.8,100.2,89.25,150,0
89.08333333,155.25,91.58823529,151.3529412,69.5,113.1666667,67.6,102.4,88.5,125,88.2,141.4,109.5,114,111.8,103.8,88.83333333,151.1666667,0
87.5,155.4166667,96.64705882,149.5882353,71.16666667,111.8333333,69,101.6,84.5,122.5,85.6,140.6,106.6666667,111.5,108,101,87.16666667,151.5,0
87.33333333,156.75,88.47058824,154.0588235,67.83333333,113.5,66.4,101.2,88,121.5,88.4,139,109,113,109.8,100.4,87.66666667,149.4166667,0
83.91666667,159.9166667,103.3529412,150.8235294,72.66666667,112.1666667,68.6,98.2,75.25,122.5,77.6,142.2,103.3333333,111.1666667,103.8,97,83.25,155.25,0
88.91666667,157.25,79.29411765,148.2352941,68,112.5,67,101.6,93,126.5,91.4,144.4,105.8333333,110.1666667,109,99,89,154.6666667,0
86.83333333,160.1666667,89.76470588,151.8235294,68.33333333,113,63.6,103,86,127.5,86.4,145.6,108.3333333,113.5,112.8,103.4,87.33333333,154.5,0
87.33333333,155.5833333,92.41176471,158.7058824,69,112.6666667,66.4,101.6,86,121.5,86.2,139,108.5,113.8333333,111,102.4,87.16666667,150.1666667,1
86,160.0833333,90.94117647,154.9411765,67.5,113.1666667,63.2,101,81.5,125,82.8,143,107.1666667,113.5,109,101.4,85.75,151.5833333,0
90.33333333,156.8333333,72.64705882,148.7058824,72,112.8333333,73.2,102.2,98,124.5,95,142.2,104.5,111,109.2,100.8,91.16666667,153.6666667,0
89.25,157.5,81.70588235,150.5882353,71,112.3333333,69,104.4,94.5,126.75,93.2,144.6,106.8333333,111,110.4,102.6,89.25,154.5833333,1
88.58333333,157.6666667,82.47058824,145.4705882,69.33333333,113.1666667,66.4,104.2,90.5,126,90,143.4,108,111.6666667,109.8,101.8,88.75,154.25,1
88,165.5833333,89.76470588,154.2352941,67.5,113.3333333,64.4,104,86.25,127,87.2,144.2,108.5,112.8333333,111.2,103,87.75,153,1
90.16666667,159.5,85.29411765,157.8235294,70,112.3333333,66.2,100.4,94.5,125,93.4,144.6,108.1666667,112.5,113.4,101.4,90.5,153,0
90.66666667,155.9166667,85.76470588,150.5882353,69.33333333,111.6666667,65.2,98.6,93.25,122.5,92.4,139.8,109.3333333,113.5,114.4,100.8,90.91666667,151.5,0
88.16666667,155.25,89.64705882,155.9411765,69.33333333,112.6666667,65.4,101.8,88,121.75,88,139.4,108,113.1666667,111.8,101.4,88.25,151.6666667,1
86.83333333,158.25,97.70588235,150.1764706,68.5,111.8333333,65,100.8,80.75,127.5,82.8,144.6,106.6666667,113.8333333,107.8,102,86.33333333,153.8333333,0
88.25,157.9166667,92.47058824,157.3529412,67.5,113.1666667,62.8,104,84.5,123.25,85.4,141.4,108.1666667,113.1666667,110.6,102.8,88.08333333,153.5833333,1
89.41666667,166.9166667,86.70588235,155.1764706,71.33333333,110.6666667,68.8,104.4,91,123.25,89.6,139.4,106.5,111.5,109.4,104.4,89.33333333,149,1
86.66666667,160.9166667,97.23529412,157.5882353,69.5,111,66,100.2,81.25,125.5,82.2,144.4,106.1666667,113.8333333,110,103.6,86.41666667,153.4166667,1
89.91666667,156.6666667,87.17647059,150.7647059,69.83333333,113.8333333,66.4,101.8,91,125.5,90.8,143,109.6666667,113.8333333,113.4,102,90,153.1666667,0
88.25,155.25,88.76470588,151.4705882,68.16666667,112.5,65.2,101,88,121.75,88,138.8,108.6666667,112.3333333,111,100.8,88.16666667,150.9166667,0
86.75,159.3333333,92.23529412,153.6470588,66.5,113.5,60.4,98.8,84.5,120.75,84.8,138,110,112.8333333,113,96.6,86.5,149.0833333,1
90.16666667,155.6666667,82.70588235,148.1764706,69,113,67.2,104.4,93.25,125,91.8,140.8,107.8333333,112.6666667,109.8,104,89.91666667,151.5,0
89.25,159.3333333,86.64705882,156.7647059,68.16666667,112.1666667,63.6,100,90.5,123.25,90.4,140.6,108.3333333,112,112.6,100.6,89.33333333,151.8333333,1
,,,,,,,,,,,,,,,,,,0
89,156,89.17647059,155.7647059,68.83333333,113.1666667,63.8,99.2,89.5,118.75,89.4,135.8,108.3333333,112.8333333,112.4,98.8,89.08333333,148.5833333,0
88.66666667,159.5,89.05882353,156.5294118,70.33333333,112,66,99.8,89,121.25,89,139,107,112.3333333,112,100.2,88.58333333,151.4166667,1
88.33333333,156.6666667,89.23529412,146.4705882,70.16666667,112.1666667,67,101.6,88,124.25,88,141.6,108.3333333,112.5,110.8,101.4,88.16666667,151.8333333,0
88.91666667,158.25,88.64705882,159.3529412,69,113.3333333,66.4,103.8,89,123,89.2,140.6,108.3333333,113.3333333,111,102.8,89,151,1
89.16666667,155.6666667,86.82352941,153.1176471,70,113.1666667,69.2,101.4,89.75,123,89.8,140,107.8333333,112.6666667,109.2,101,89,152.3333333,0
87.5,153.75,88.47058824,150.2352941,67.16666667,113.5,65.4,100.8,89,121.75,88.4,138.6,109.1666667,113.5,109.8,100,87.58333333,149.5,0
88.16666667,155.1666667,89.47058824,150.7647059,69.66666667,112.6666667,67.4,105,88.75,123.5,88.8,140,108.1666667,112.1666667,111,105,88.25,151.8333333,1
88.16666667,156.75,87.94117647,150.2941176,68.16666667,112.5,65.2,103.2,89,123.25,88.8,139.8,109.3333333,112.5,111.8,101.6,88.25,152.4166667,1
87.5,158.1666667,90.88235294,149.5882353,68.66666667,112.6666667,63,99.6,87.75,125.25,87.6,141.8,109.1666667,113.3333333,114,100.6,88.16666667,153.0833333,0
90.66666667,160.1666667,83.17647059,150.3529412,69.5,112.6666667,66.8,100.4,94.5,125,93.2,141.6,107.5,112.3333333,110.6,99.8,91,150,1
87.66666667,158.9166667,88,158.5294118,69.16666667,112.3333333,63.6,97.2,87.5,117,87,133.8,108.8333333,112.3333333,114.8,97.2,87.83333333,146.9166667,0
87.5,158.25,95,149.1176471,67,111.6666667,64,100.6,84,126,84.6,144.6,107.1666667,113.3333333,109.8,101.8,87.41666667,152,0
86.66666667,160.4166667,93.29411765,154.8823529,69.16666667,113.3333333,65.2,103.6,82,125.5,83.2,143.4,108.6666667,113.3333333,110.2,103.2,86.66666667,153.75,1
90.83333333,157.9166667,80.70588235,153.6470588,68.83333333,114.5,65.4,101.6,96,121.25,95.4,139.2,106.6666667,111.5,110.2,97.6,90.83333333,151,0
92.5,159.75,73.05882353,156.5882353,74.16666667,109.5,72,98,100.25,117,99.2,135,100.5,106.3333333,102.2,93,94.08333333,149.25,1
89.08333333,157.1666667,90,150.4117647,68.83333333,111.1666667,67,99.2,89,125,88.6,142.6,108.6666667,113.3333333,112.8,101.2,89.16666667,152.9166667,0
87.41666667,155.1666667,91.17647059,151.4117647,70.66666667,112.1666667,67.6,102,85.75,120.75,86.4,139.4,107,111.1666667,107.8,101.4,87.33333333,151.8333333,1
87.16666667,154.8333333,94.82352941,150.8235294,70.5,112.8333333,67.6,97.2,84.25,121.5,85,138.6,107.1666667,112.1666667,109.6,97.2,87,150.6666667,1
88.66666667,154.9166667,89.76470588,158.0588235,69.5,114.1666667,66.4,105,88,118.5,88.8,136.8,108.3333333,112.6666667,110.4,102.2,88.41666667,149.6666667,1
90.66666667,157.0833333,78.17647059,151.1176471,68.66666667,112.6666667,67.6,100,97,125.25,94.8,142.8,108,112.6666667,111.8,101,90.75,153,0
90.75,157.5833333,84,154.2941176,68,113.6666667,66.4,99.6,92.5,123.25,92.2,140.6,108,113,110,97.8,91,148.5833333,0
88.83333333,156.8333333,87.47058824,148.7647059,69.66666667,112.8333333,67.6,103.4,91.5,126.75,90.8,144.6,109.3333333,112.3333333,111,101.8,88.91666667,154.1666667,1
89.33333333,159.75,87.70588235,153.9411765,71.5,112,67.8,101.6,91,121.5,91,138.8,106.6666667,111,109.6,100.2,89.5,151.5,1
90.58333333,154.1666667,81.94117647,148.7647059,69.16666667,111.6666667,67.8,97.4,93.25,119,91.8,136.2,107.8333333,113.6666667,110.6,100.6,90.75,149.4166667,0
94.75,156.5833333,110.9411765,151.5294118,73.16666667,113.3333333,67,96.4,79.75,120.25,85.8,139.4,109.8333333,110.1666667,111,95.4,92.41666667,152.9166667,1
87.91666667,160.4166667,106.4117647,156.0588235,73.83333333,112.3333333,69.2,100.6,79.75,121.25,83.4,141.8,105.3333333,108.5,104.8,95.6,86.16666667,156.0833333,1
90.41666667,160.5833333,84.70588235,155.5294118,68.5,113.6666667,65.6,100.4,95,126,95.2,145,107.8333333,111.3333333,110.8,98.2,90.58333333,153.75,0
,,,,,,,,,,,,,,,,,,1
90.75,160.5833333,73.82352941,152,73.83333333,112.1666667,72.8,98.4,98,125,95.8,143.6,103.8333333,110.6666667,109.6,98.2,91.91666667,154.6666667,0
88.75,155.75,90.58823529,148.7058824,69.16666667,113.5,64.6,104,86.25,124.5,87.2,139.8,107.3333333,113.3333333,111.2,103.4,88.5,151,0
88.08333333,160.6666667,90.41176471,154.2941176,67.33333333,112.6666667,63.6,100.2,87,127.25,87.4,143.8,109.8333333,112.8333333,113.8,101.2,88.16666667,152.5833333,0
90.75,154.4166667,83.35294118,152.2941176,68,112.1666667,64.6,101.6,93.5,121.75,93.2,138.8,107.8333333,112.3333333,112,102.6,90.75,151.0833333,0
92.33333333,156.3333333,77.70588235,151.5882353,70.66666667,110,71.4,92.6,95.25,119.5,93.8,137.6,105.1666667,113.5,108,98,92.58333333,151.5,1
88.75,157.6666667,87.88235294,154.2352941,69.5,113.3333333,66,105.6,89,126,89.2,142.6,108.1666667,113.1666667,112.6,105.4,88.5,153.4166667,1
89,163,87.52941176,156.1176471,69.83333333,112.5,66.8,102.2,89,124.25,89,141.6,108,113,111.4,102.2,89.16666667,151.8333333,0
93.66666667,156.5,80.70588235,156.4117647,70.5,109.6666667,66.2,92.4,96.5,116.5,95.2,134.8,107,113.8333333,112,97.2,93.83333333,149.9166667,0
89,162.9166667,86.88235294,157.2941176,69,113,65.2,95.6,91,120.5,90.6,138.2,107.5,112.8333333,112.8,95.4,89.08333333,149.3333333,0
88.83333333,157.9166667,88,151.8823529,69.83333333,112.6666667,66.4,104.8,88,124.5,88.4,140.6,107.1666667,112.6666667,110.6,105.2,88.83333333,152.6666667,1
88.91666667,155.3333333,81.58823529,142.6470588,68.83333333,113.5,67.8,100.2,92.5,125,91,142.8,109.5,112,112.6,98.6,89.25,151.8333333,0
90.16666667,161.5833333,85.11764706,159.8823529,68.83333333,113.6666667,65.6,102.8,91.5,120.25,91.4,137.8,106.1666667,112.6666667,108.2,101.2,90.08333333,149.8333333,1
88.91666667,157.5833333,78.88235294,150.5294118,69.5,113.3333333,68,102.4,94.25,125.25,92.2,142.6,104.1666667,112.8333333,106,103,89,153.5833333,1
85.83333333,162.4166667,102.1176471,155.4705882,72.16666667,109.8333333,71.4,98.6,78.5,126.75,80,145.6,106.3333333,113.3333333,107,101.8,85.33333333,154.6666667,1
89.25,155.75,84.88235294,149.0588235,71.33333333,112.8333333,69.8,106.2,92.25,126.5,91.4,142.2,107.5,111.5,109.4,104,89.5,153.1666667,1
88.33333333,157.8333333,88.52941176,155.9411765,68,112.1666667,65.2,98.2,88,121.25,87.8,140.6,107.8333333,113.8333333,112.2,99.6,88.16666667,151.5833333,0
89.25,157.25,87.70588235,155.4117647,65.66666667,114.1666667,64,102.2,90,122.75,89.8,140.4,109.5,113.3333333,112.6,101.4,89.08333333,149.5833333,0
88.08333333,157.8333333,87.64705882,163.4705882,68.5,114.6666667,65.2,101.6,87.5,120.25,87.6,137.6,106.3333333,114,109.4,101,87.75,148.75,1
85.33333333,155.0833333,96.23529412,158.8823529,70.66666667,113.3333333,67.6,100.4,82.75,115.5,84.2,133,108,110.8333333,109.4,97,85.08333333,144.9166667,0
88,160.75,88,153.2941176,68.33333333,113,65,100,89,123.75,89,140.6,108.3333333,113,112.4,99,88.41666667,150.1666667,0
84.25,159.25,94.58823529,153.3529412,67.5,111.8333333,64.2,97.8,78,122,79.2,139.8,105.6666667,112.6666667,108.4,98.6,83.5,152.25,0
85.75,159.8333333,92.94117647,155.3529412,69.33333333,109.5,66.4,100.2,83.5,122.25,84.4,141.2,106,111.1666667,110,101.4,85.83333333,152.8333333,1
86.5,163.5833333,89.11764706,158.4117647,67.83333333,112.1666667,66.2,99.4,86,125.75,86,144.2,108.1666667,113.1666667,110.6,100.8,86.75,152.25,0
88.16666667,157.9166667,89.64705882,149.5882353,68.83333333,112.5,65,100.8,87.5,125,87.2,142.4,108,112.6666667,112.2,101,88.16666667,153.9166667,0
87.5,154.8333333,93.47058824,147.7647059,67.5,111.1666667,62.4,99.2,84,127.5,85.2,144.2,107.3333333,113.1666667,112,102,87.58333333,151.5,1
87.33333333,154.6666667,91.70588235,145.5294118,68.66666667,113,66.4,103.4,87.5,125,87.4,141,109.1666667,111.8333333,110.4,102,87.08333333,151.25,0
87.16666667,160.3333333,95.70588235,154.7058824,69.5,110.6666667,67.8,98.2,82.25,126,82.8,143.6,107.1666667,114.6666667,110.8,103.2,86.58333333,152.9166667,0
90,157.6666667,86.76470588,149.5294118,69.66666667,112.3333333,67,102,89.75,124.5,89.8,142.6,107.6666667,112.1666667,111.2,100.2,89.75,154,0
93.25,161.5833333,82.58823529,157.3529412,70.66666667,112.5,66.6,97.2,98.5,120,97,138.4,108.1666667,112.3333333,112.2,96.4,94.16666667,151,0
85.16666667,158,97.52941176,151.2352941,72,111.8333333,69.6,98.8,82.75,120.5,83.4,138.2,105.6666667,112.1666667,108.4,98,84.91666667,150.5833333,1
85.83333333,155.6666667,90.41176471,150.1764706,67.16666667,111.3333333,64.4,99.4,83.75,126.5,84.6,144.2,107.5,114.1666667,108.4,102.2,86,152.5,0
92,154.8333333,83.29411765,151.9411765,68.16666667,111.8333333,65.6,99,93.25,118,92.6,135.6,107.5,114.8333333,109,101.6,92,148.9166667,0
88.16666667,159.1666667,98.05882353,151.3529412,67.83333333,109.1666667,64.8,97.6,83.25,127.75,83.8,146.4,109.8333333,116,113,103.4,88.16666667,155.6666667,0
88.41666667,156.9166667,90.47058824,146.3529412,70,112.5,66.6,100.8,87.5,123.25,88,138.8,107.5,112.5,110.8,100.2,88.41666667,149.6666667,0
84.58333333,156.0833333,94.11764706,155.6470588,68.5,111.8333333,63.8,96.6,81.25,122.25,82.6,141.6,108.3333333,111.3333333,111.8,97,84.5,152.3333333,0
84.75,158.75,88.29411765,152.2352941,69.5,109.8333333,66.6,94.4,84.25,121.5,85.2,141,106.3333333,110.8333333,109,96.4,85.25,152.6666667,0
84.66666667,157.1666667,97.58823529,153.1764706,71.66666667,112,70.6,100.6,80,120,81.8,139,105.3333333,109.8333333,106,98.4,84.08333333,153.0833333,0
86.41666667,159.3333333,101.5882353,149.2352941,73.33333333,109.1666667,69.6,97.4,80.25,123.25,81.2,142.4,105.6666667,112,107,100,85.75,153.3333333,0
88.66666667,158.6666667,89.17647059,157.3529412,68.5,113.1666667,64.4,99.6,88,123,88.8,140.8,109.1666667,112.8333333,113,99.2,88.33333333,150.8333333,0
90.33333333,156.5833333,82.23529412,156.1176471,70.16666667,111.6666667,68.4,101.6,95.5,122.5,92.6,141.2,108.3333333,113.3333333,114.2,102.8,90.5,153.3333333,1
81.33333333,155,98.64705882,159.0588235,73.33333333,115.8333333,69.8,101.4,77.5,116.5,79,136.2,106.3333333,108.8333333,108.8,94.8,80.41666667,150.0833333,0
88.5,155.6666667,89,154.3529412,67.83333333,113.5,64.6,103.2,88,123.25,88.2,140.4,109.8333333,115,112.6,104,88.66666667,150,0
88.41666667,161.9166667,88.82352941,154.0588235,68.33333333,113.8333333,63.4,100.8,87.5,123.75,87.4,141.6,108.1666667,112.5,111.2,97.8,88.25,150.8333333,0
88.33333333,155.1666667,89.11764706,152.8235294,69,112.8333333,66.2,103.2,87.75,115,88.4,134,107.6666667,111.5,108,101.4,88.58333333,148.9166667,1
90.08333333,154.5,86.29411765,152.2941176,69.83333333,111.1666667,67.8,96.8,91,117.5,90.4,136.6,107.8333333,113,110,99.2,90.41666667,148.5,0
88.33333333,154.75,97.35294118,158.1764706,73,122,69.8,110.8,82.5,121.5,86.2,138.8,105,113.3333333,104.8,100.6,87.66666667,150.6666667,1
88.41666667,155,98.11764706,149.2352941,71.5,111.5,68.8,103.6,84,123.5,85.8,140.6,106.5,113.1666667,107,105.2,88,151.75,1
87.58333333,155.5833333,88.35294118,152.2941176,70.83333333,112.8333333,69.2,105.6,87.25,120,87,137.6,105.1666667,112.8333333,107.8,105.2,87.5,149.9166667,1
87.16666667,156.75,93.82352941,152.4117647,70.66666667,111.3333333,68.4,106.8,82.25,122.5,84.2,139.8,104.3333333,111.1666667,103.8,106,87.08333333,153.9166667,1
90.08333333,160.3333333,84.70588235,158.2941176,69.16666667,112.5,66.6,99.4,93.5,122,92.4,140.4,107.8333333,112.5,110.8,99.4,90.5,152.5,0
89.91666667,160,85.70588235,153.1176471,69,112.8333333,66.4,102,92,123.75,92.4,139.8,108,112.1666667,110.4,102.2,90.5,151.5,1
88.75,156.25,86.52941176,148.7647059,71,111.5,69.4,99.2,89,119.5,88.8,137,105.3333333,111.3333333,107.2,99.8,88.5,150.75,1
85.25,158.5833333,101,146.8823529,70.16666667,110.1666667,67,100.8,79,127,80.6,144.8,104.3333333,113,104.6,102.8,85.08333333,154.3333333,0
88.83333333,155.5833333,85.52941176,151.2352941,69.83333333,112.6666667,67.4,102.8,90.5,122.5,89.8,139.2,107.1666667,112.5,110.2,102.4,88.91666667,152.0833333,1
87.33333333,156.8333333,100.4117647,147.3529412,68.83333333,110.1666667,65.8,100.4,80.75,127,83.4,144.2,108.1666667,111.5,108.8,99.4,87.16666667,153.0833333,0
87.66666667,157.6666667,95.94117647,147.5294118,68,111.5,64,100.8,82.25,125.75,83.8,143.2,106,113.1666667,107.4,102.6,87.16666667,154,0
92.41666667,158.4166667,82.76470588,153.5882353,74,110.8333333,75,99,97,121.5,95.6,139.2,104.5,110.8333333,107,99,92.75,153.75,0
87.33333333,159.9166667,89.47058824,153.5882353,68.66666667,113.3333333,65.2,98.6,86.5,124.75,86.4,142.8,108,113.3333333,111.2,98.2,87.41666667,153,0
87.91666667,158.0833333,86.76470588,157,68.66666667,113.6666667,64.6,100.8,89.5,122.5,88.8,139.4,107.8333333,113.5,111.6,99.6,87.91666667,149.9166667,0
89.25,157.0833333,85.70588235,151.7058824,71.33333333,111.8333333,70,100.4,92.5,122.75,91.4,139.8,107,112.3333333,111.6,101.6,89.33333333,152,1
88.83333333,158,88.58823529,152,68.33333333,113.1666667,66.2,98.8,88.75,126.5,88.4,143.6,108.8333333,113.6666667,111.8,99.8,88.41666667,151.4166667,0
88.75,156.5,88.52941176,148.3529412,70,112.1666667,66.4,101.4,89,123.25,89,140.4,107.5,112.1666667,111.2,101.2,88.66666667,152,0
,,,,,,,,,,,,,,,,,,0
85.41666667,159.1666667,94.58823529,149.6470588,70.66666667,112.1666667,68,101.2,83.5,121.25,84.6,138.2,105.8333333,111.6666667,107,100,85.5,151.0833333,1
88.08333333,153,88.58823529,156.5882353,67.66666667,113.8333333,66.2,101,88,116,87.8,132.8,108.8333333,113.6666667,110.4,101,88.16666667,147.4166667,0
86.91666667,156.5,91.94117647,152.3529412,69,112.8333333,65,107.2,84.5,125.25,85.6,142,106.8333333,112.1666667,109.6,105.6,86.91666667,152.5833333,1
91.33333333,158.6666667,81.47058824,153.4117647,69.16666667,111.8333333,67.2,101.4,97,124.75,94.6,143.4,107.6666667,112.1666667,111.2,102,91.83333333,154.8333333,1
87.33333333,159.5833333,90.29411765,156.3529412,68,113.5,64.6,99.4,86,122,86,140.2,108.5,113.6666667,113,99,87.25,150.8333333,0
87.75,154.0833333,84.47058824,151.1764706,67.33333333,111.5,63.8,97.6,90.75,122,89.4,138.2,107.8333333,113.1666667,113.6,99.6,87.83333333,150.25,0
88.83333333,151.0833333,86.35294118,154.2941176,67,113.3333333,64.6,98.4,89,113,88.8,131,109.1666667,114,110.6,99.6,88.83333333,144.1666667,0
89.16666667,156,84.17647059,150.1176471,68,113,66.6,101.6,91.25,122.5,90.6,138.4,108.1666667,113,109.4,101,89.5,151.1666667,0
85.33333333,157.9166667,95.41176471,150.6470588,68.83333333,112.3333333,65,100.6,80,123.5,81.8,141,105.5,112,107.4,98.4,85.16666667,151.75,0
87,158,97.23529412,145.5882353,71.83333333,110.6666667,70.4,96.8,84,122.25,85.6,139.8,104.6666667,111.5,104.4,97,86.66666667,151.5833333,1
89,155.5833333,90.11764706,156.7058824,68.66666667,113.1666667,64.2,103.6,88.25,123,89,138.6,109.5,113,114.2,103,89.16666667,150,1
85.91666667,156,99.29411765,148.7647059,70.83333333,112.5,67,102.2,80.5,124.25,82.2,141.6,106.5,112.8333333,107,101,85.83333333,152.25,0
88.83333333,157.4166667,101.1176471,154.0588235,70.66666667,114.1666667,67.8,101.4,82.75,120,85.8,137.8,108.3333333,111,108.8,97.8,88.16666667,152.1666667,0
87.66666667,157.1666667,89.11764706,153.6470588,69.33333333,113.8333333,67.6,104,86.5,122.5,86.8,139.8,107,112.3333333,107.8,102.2,87.58333333,151.3333333,0
88.91666667,155.4166667,87.88235294,151.4705882,71.66666667,111.3333333,69.8,99.8,89,120.75,88.8,140.4,106,112.1666667,108.4,101.4,89,152.8333333,0
89.25,155.3333333,85.88235294,152.4705882,69.33333333,113,66.8,100.6,92.25,124.5,91.4,143,109.3333333,113.3333333,113.4,101.6,89.75,151.6666667,0
,,,,,,,,,,,,,,,,,,0
88.75,153.9166667,89.23529412,145.8823529,69,113.3333333,66,102.8,88.25,126,88.4,142,108.5,114.1666667,112.2,103.2,88.75,151.4166667,0
92.33333333,158.3333333,80.41176471,155.4705882,70.5,112.5,68,97,99.25,122.5,97.2,141.2,107.8333333,111.5,112.2,95.6,92.66666667,152.3333333,0
89.5,158.5833333,87.47058824,153.2941176,66.5,114.1666667,63.6,102.8,91,125,90.8,142.2,110.8333333,112.8333333,113.8,101.6,89.33333333,150.5833333,0
87.16666667,154.4166667,91.64705882,150,68.16666667,113.5,64.4,102.2,85.5,122.5,86.4,139.8,108.6666667,113.1666667,111.6,101,87.25,150.4166667,0
90.83333333,154.5,85.88235294,149.1764706,69,113.3333333,66.8,105.6,92.5,124.75,91.6,140.8,109.5,113.1666667,112.6,105.6,90.66666667,151.75,0
88.16666667,161.9166667,87.05882353,151.7647059,69.5,112.1666667,67,103.8,89,125,88.6,142.6,107,112.5,111,104.8,88,151.5833333,0
90.58333333,156.9166667,82.82352941,155.0588235,68.5,112.6666667,67.2,100.4,93.5,121,92.2,138.6,107.5,113,111.4,101,90.58333333,151,1
89,155.1666667,89.47058824,148.9411765,70.66666667,111.5,67.6,102.2,88,122.25,88.6,138.6,106.5,111.6666667,109.8,103.4,88.91666667,152.75,1
87.75,157.3333333,88.82352941,151.0588235,68.16666667,113.8333333,65.8,104.2,88,126,88.4,142.6,108.6666667,113.3333333,111.4,104.2,88,152.1666667,0
87.83333333,156.75,91.23529412,150.6470588,69.66666667,113.3333333,65.4,104.8,85.25,125,85.8,141.8,106.5,112,108.8,101.8,87.66666667,153,1
89.83333333,159.75,85.41176471,152.1176471,69.33333333,113.8333333,66.2,100.8,92,126.25,91.8,144.8,108.6666667,112,113.2,100,89.75,152.6666667,0
